state,county,county_fips,city,year,net_migration,pop,index_nsa,net_migration_percentage
29,51,29051,Jefferson City,2012,-147,76363,163.585,-0.0019250160418003484
29,51,29051,Jefferson City,2013,-274,76699,164.3975,-0.003572406419901172
29,51,29051,Jefferson City,2014,-202,76557,164.88,-0.002638556892250219
29,51,29051,Jefferson City,2015,-331,76720,168.27499999999998,-0.004314389989572471
29,51,29051,Jefferson City,2016,-450,76631,172.785,-0.005872297112134776
29,51,29051,Jefferson City,2017,-242,76708,175.385,-0.003154820879178182
29,51,29051,Jefferson City,2018,-261,76796,182.79500000000002,-0.0033986145111724567
29,51,29051,Jefferson City,2019,-16,76745,189.5925,-0.0002084826373053619
29,77,29077,Springfield,2005,2660,238898,141.76999999999998,0.011134459057840584
29,77,29077,Springfield,2006,1765,254779,150.0925,0.006927572523638134
29,77,29077,Springfield,2007,370,263980,154.6,0.0014016213349496173
29,77,29077,Springfield,2008,512,266944,152.5475,0.0019180052745145048
29,77,29077,Springfield,2009,-990,269630,149.2925,-0.00367169825316174
29,77,29077,Springfield,2010,-188,275414,145.5625,-0.0006826087272251956
29,77,29077,Springfield,2011,94,277214,140.0225,0.00033908821343799376
29,77,29077,Springfield,2012,41,280626,140.9075,0.00014610192925815856
29,77,29077,Springfield,2013,-980,283870,142.1225,-0.0034522844964244197
29,77,29077,Springfield,2014,-678,285865,143.9675,-0.0023717489024539557
29,77,29077,Springfield,2015,-2139,288072,149.12,-0.007425227026576689
29,77,29077,Springfield,2016,-1640,288690,154.3675,-0.005680834112716062
29,77,29077,Springfield,2017,30,289805,162.1725,0.00010351788271423888
29,77,29077,Springfield,2018,280,291923,170.8975,0.0009591570379860443
29,77,29077,Springfield,2019,-1176,293086,180.4125,-0.004012474154343776
29,95,29095,Kansas City,2005,-3223,651181,172.075,-0.0049494687344993175
29,95,29095,Kansas City,2006,-2556,664078,176.145,-0.0038489454552025513
29,95,29095,Kansas City,2007,-2966,666890,177.9225,-0.004447510084121819
29,95,29095,Kansas City,2008,-712,668417,173.3775,-0.001065203308712974
29,95,29095,Kansas City,2009,-1654,705708,169.695,-0.002343745571822907
29,95,29095,Kansas City,2010,-3167,675259,165.29,-0.004690052261428578
29,95,29095,Kansas City,2011,-2995,676360,159.7225,-0.004428115204920456
29,95,29095,Kansas City,2012,-1258,677377,158.09,-0.0018571637359993032
29,95,29095,Kansas City,2013,-539,679996,160.05,-0.0007926517214807146
29,95,29095,Kansas City,2014,646,683191,165.0775,0.0009455628074725808
29,95,29095,Kansas City,2015,872,687623,173.4425,0.0012681367551696206
29,95,29095,Kansas City,2016,-1088,691801,183.0975,-0.001572706602043073
29,95,29095,Kansas City,2017,-2293,698895,195.53,-0.0032808934103119923
29,95,29095,Kansas City,2018,-2339,700307,210.6325,-0.003339963758751519
29,95,29095,Kansas City,2019,-3035,703011,222.235,-0.004317144397456086
29,97,29097,Joplin,2005,835,107992,149.0425,0.007732054226238981
29,97,29097,Joplin,2006,752,112505,154.7775,0.006684147371227946
29,97,29097,Joplin,2007,545,115240,157.1175,0.004729260673377299
29,97,29097,Joplin,2008,458,116813,157.4175,0.003920796486692406
29,97,29097,Joplin,2009,321,118179,157.1775,0.0027162186175208793
29,97,29097,Joplin,2010,-81,117770,153.71,-0.0006877812685743398
29,97,29097,Joplin,2011,-209,118435,155.2425,-0.0017646810486764892
29,97,29097,Joplin,2012,288,115258,160.035,0.0024987419528362457
29,97,29097,Joplin,2013,26,116398,159.35750000000002,0.0002233715355933951
29,97,29097,Joplin,2014,-25,117543,160.82,-0.00021268812264447904
29,97,29097,Joplin,2015,-91,118596,164.14249999999998,-0.0007673108705183986
29,97,29097,Joplin,2016,-411,119111,165.94,-0.003450562920301232
29,97,29097,Joplin,2017,-13,120217,168.955,-0.00010813778417361938
29,97,29097,Joplin,2018,133,120636,176.0725,0.001102490135614576
29,97,29097,Joplin,2019,-187,121328,183.825,-0.0015412765396281155
29,510,29510,St. Louis,2005,-5965,333730,175.8125,-0.017873730260989422
29,510,29510,St. Louis,2006,-4635,347181,183.1225,-0.013350384957702178
29,510,29510,St. Louis,2007,-3460,350759,186.125,-0.009864322797134215
29,510,29510,St. Louis,2008,-2703,354361,182.3975,-0.007627814573274147
29,510,29510,St. Louis,2009,-3084,356587,176.1375,-0.008648660775631192
29,510,29510,St. Louis,2010,-3127,319156,170.7825,-0.009797716477208639
29,510,29510,St. Louis,2011,-3617,318069,165.56,-0.011371746382074329
29,510,29510,St. Louis,2012,-3931,318172,163.9125,-0.01235495266711087
29,510,29510,St. Louis,2013,-3775,318416,163.235,-0.011855560022109442
29,510,29510,St. Louis,2014,-2636,317419,166.7225,-0.008304480828179788
29,510,29510,St. Louis,2015,-5956,315685,172.6425,-0.018866908468885123
29,510,29510,St. Louis,2016,-9589,311404,179.535,-0.030792796495870318
29,510,29510,St. Louis,2017,-5919,308626,186.715,-0.019178552681886816
29,510,29510,St. Louis,2018,-4766,302838,193.65,-0.015737787199756964
29,510,29510,St. Louis,2019,-5947,300576,201.88,-0.019785345470030875
30,13,30013,Great Falls,2005,-340,77462,156.1875,-0.004389248922052103
30,13,30013,Great Falls,2006,-352,79385,170.14000000000001,-0.004434087044151918
30,13,30013,Great Falls,2007,-196,81775,181.8425,-0.002396820544176093
30,13,30013,Great Falls,2008,-177,82026,186.98499999999999,-0.0021578523882671346
30,13,30013,Great Falls,2009,123,82178,188.39499999999998,0.0014967509552434959
30,13,30013,Great Falls,2010,-169,81519,183.8875,-0.0020731363240471547
30,13,30013,Great Falls,2011,-713,81837,183.9825,-0.00871244058311033
30,13,30013,Great Falls,2012,-630,81723,188.3275,-0.007708968099555817
30,13,30013,Great Falls,2013,-1057,82384,194.14,-0.012830161196348805
30,13,30013,Great Falls,2014,-693,82344,196.94,-0.00841591372777616
30,13,30013,Great Falls,2015,-1404,82278,202.10500000000002,-0.017064099759352438
30,13,30013,Great Falls,2016,-1320,81755,207.3175,-0.016145801480031804
30,13,30013,Great Falls,2017,-570,81654,215.5825,-0.006980674553604233
30,13,30013,Great Falls,2018,-337,81643,224.8575,-0.004127726810626753
30,13,30013,Great Falls,2019,-349,81366,230.7025,-0.004289260870633926
30,63,30063,Missoula,2005,606,96467,196.435,0.006281940974633813
30,63,30063,Missoula,2006,276,101417,214.835,0.002721437234388712
30,63,30063,Missoula,2007,334,105650,226.2125,0.0031613819214387127
30,63,30063,Missoula,2008,10,107320,226.9925,9.317927692881103e-05
30,63,30063,Missoula,2009,-186,108623,222.3125,-0.001712344531084577
30,63,30063,Missoula,2010,-261,109494,213.9025,-0.0023836922571099785
30,63,30063,Missoula,2011,-378,110138,206.5675,-0.0034320579636456083
30,63,30063,Missoula,2012,-195,110977,210.035,-0.0017571208448597458
30,63,30063,Missoula,2013,162,111807,215.0375,0.0014489253803429123
30,63,30063,Missoula,2014,-94,112684,221.0325,-0.0008341911895211388
30,63,30063,Missoula,2015,731,114181,230.7625,0.00640211593872886
30,63,30063,Missoula,2016,271,116130,242.9975,0.002333591664513907
30,63,30063,Missoula,2017,265,117441,257.1275,0.00225645217598624
30,63,30063,Missoula,2018,454,118791,272.1675,0.003821838354757515
30,63,30063,Missoula,2019,712,119600,288.685,0.005953177257525083
30,111,30111,Billings,2005,744,133762,169.6375,0.0055621177913009676
30,111,30111,Billings,2006,891,138213,181.79,0.006446571596014847
30,111,30111,Billings,2007,1366,139936,193.5625,0.009761605305282415
30,111,30111,Billings,2008,944,142348,199.79250000000002,0.006631635147666282
30,111,30111,Billings,2009,811,144797,199.055,0.005600944770955199
30,111,30111,Billings,2010,448,148432,196.4175,0.0030182170960439797
30,111,30111,Billings,2011,1176,150069,194.8825,0.007836395258181236
30,111,30111,Billings,2012,898,151882,199.8025,0.005912484692063576
30,111,30111,Billings,2013,-273,154162,208.4675,-0.0017708644153552756
30,111,30111,Billings,2014,-251,155634,216.29000000000002,-0.0016127581376819975
30,111,30111,Billings,2015,120,157048,225.57750000000001,0.0007640976007335337
30,111,30111,Billings,2016,-314,158437,232.38,-0.0019818602977839774
30,111,30111,Billings,2017,389,158980,239.07999999999998,0.0024468486602088313
30,111,30111,Billings,2018,720,160137,245.29,0.004496150171415725
30,111,30111,Billings,2019,1140,161300,254.315,0.007067575945443274
31,55,31055,Omaha,2005,-1139,474913,161.3425,-0.002398334010650372
31,55,31055,Omaha,2006,-1537,492003,164.025,-0.003123964691272208
31,55,31055,Omaha,2007,-371,497416,165.01999999999998,-0.0007458545764510993
31,55,31055,Omaha,2008,996,502032,163.3925,0.0019839372788985564
31,55,31055,Omaha,2009,0,510199,162.5,0.0
31,55,31055,Omaha,2010,7,518777,160.8425,1.349327360310885e-05
31,55,31055,Omaha,2011,-493,524861,158.75,-0.0009392963089275066
31,55,31055,Omaha,2012,-566,531265,159.5575,-0.0010653816833407056
31,55,31055,Omaha,2013,-1634,537256,161.745,-0.0030413806453534254
31,55,31055,Omaha,2014,217,543244,165.89,0.00039945217986761013
31,55,31055,Omaha,2015,-995,550064,172.725,-0.0018088804211873527
31,55,31055,Omaha,2016,-2256,554995,179.975,-0.004064901485598969
31,55,31055,Omaha,2017,-1524,561620,190.5425,-0.0027135785762615293
31,55,31055,Omaha,2018,-1090,566880,201.81,-0.0019228055320349986
31,55,31055,Omaha,2019,-3382,571327,213.3975,-0.0059195522004036214
31,109,31109,Lincoln,2005,-672,252319,153.87,-0.002663295273047214
31,109,31109,Lincoln,2006,-245,267135,156.1625,-0.0009171392741497745
31,109,31109,Lincoln,2007,-532,275665,156.60750000000002,-0.0019298786570656414
31,109,31109,Lincoln,2008,-169,278728,156.1325,-0.0006063258804282311
31,109,31109,Lincoln,2009,-552,281531,154.4625,-0.001960707701816141
31,109,31109,Lincoln,2010,13,286141,152.9325,4.543214708832359e-05
31,109,31109,Lincoln,2011,-611,289800,153.9075,-0.002108350586611456
31,109,31109,Lincoln,2012,-130,293407,155.8125,-0.0004430705470557962
31,109,31109,Lincoln,2013,-85,297036,159.3075,-0.0002861606000619454
31,109,31109,Lincoln,2014,263,301795,163.7575,0.0008714524760184894
31,109,31109,Lincoln,2015,-368,306468,171.595,-0.0012007778952451806
31,109,31109,Lincoln,2016,-2325,309637,178.975,-0.007508792553861457
31,109,31109,Lincoln,2017,-530,314358,191.5175,-0.0016859758619153958
31,109,31109,Lincoln,2018,-748,317272,202.79250000000002,-0.0023575985274464813
31,109,31109,Lincoln,2019,-1052,319090,211.5,-0.0032968754896737598
32,3,32003,Las Vegas,2005,34431,1691213,232.1575,0.020358760250778582
32,3,32003,Las Vegas,2006,26947,1777539,255.01,0.01515972364038145
32,3,32003,Las Vegas,2007,13285,1836333,246.365,0.007234526635419611
32,3,32003,Las Vegas,2008,-968,1865746,183.8575,-0.0005188273216182696
32,3,32003,Las Vegas,2009,-8453,1902834,135.21,-0.00444232129549924
32,3,32003,Las Vegas,2010,-4372,1954260,118.34,-0.002237163939291599
32,3,32003,Las Vegas,2011,8613,1969975,103.625,0.004372136702242414
32,3,32003,Las Vegas,2012,10376,2000759,102.96,0.005186031900893611
32,3,32003,Las Vegas,2013,14302,2027868,123.515,0.007052727297832009
32,3,32003,Las Vegas,2014,17003,2069681,146.19,0.008215275687412697
32,3,32003,Las Vegas,2015,21323,2114801,159.5725,0.010082745374151042
32,3,32003,Las Vegas,2016,31297,2155664,171.745,0.014518496389047644
32,3,32003,Las Vegas,2017,27316,2204079,189.365,0.012393385173580438
32,3,32003,Las Vegas,2018,23503,2231647,218.415,0.010531683550310601
32,3,32003,Las Vegas,2019,19252,2266715,232.6325,0.00849334830360235
32,31,32031,Reno,2005,1438,384462,234.615,0.0037402916283013664
32,31,32031,Reno,2006,2169,396428,247.785,0.005471359237995298
32,31,32031,Reno,2007,583,406079,228.41,0.001435681234439604
32,31,32031,Reno,2008,-2311,410443,192.11,-0.005630501677455822
32,31,32031,Reno,2009,-516,414820,156.8675,-0.00124391302251579
32,31,32031,Reno,2010,-266,422528,134.0925,-0.0006295440775522569
32,31,32031,Reno,2011,754,425710,119.185,0.0017711587700547321
32,31,32031,Reno,2012,1231,429908,117.56,0.0028634033328060887
32,31,32031,Reno,2013,1814,433731,137.515,0.004182315767145996
32,31,32031,Reno,2014,2509,440078,160.2775,0.005701262049000405
32,31,32031,Reno,2015,4076,446903,182.51999999999998,0.009120547411854474
32,31,32031,Reno,2016,5195,453616,203.7425,0.011452417904130366
32,31,32031,Reno,2017,4824,460587,223.10500000000002,0.010473591308482437
32,31,32031,Reno,2018,3619,465735,247.7975,0.0077705132747163085
32,31,32031,Reno,2019,3572,471519,260.78499999999997,0.007575516575153918
33,11,33011,Manchester,2005,-1007,393207,245.1475,-0.002560992047445747
33,11,33011,Manchester,2006,-1666,402789,251.18,-0.004136160620076517
33,11,33011,Manchester,2007,-1775,402302,245.0675,-0.0044121083166377495
33,11,33011,Manchester,2008,-1020,402042,232.0075,-0.002537048368080947
33,11,33011,Manchester,2009,-1286,405906,217.91,-0.0031682212137785597
33,11,33011,Manchester,2010,-1390,401057,209.9025,-0.003465841513799784
33,11,33011,Manchester,2011,-1386,401696,203.29,-0.0034503704293794312
33,11,33011,Manchester,2012,-194,402922,199.0725,-0.000481482768377006
33,11,33011,Manchester,2013,-616,403985,200.435,-0.0015248090894463904
33,11,33011,Manchester,2014,-254,405184,206.85,-0.0006268756910440689
33,11,33011,Manchester,2015,-17,406678,215.9525,-4.180211371158509e-05
33,11,33011,Manchester,2016,-299,407761,225.1175,-0.0007332726768867057
33,11,33011,Manchester,2017,4,409697,236.62,9.763312887328928e-06
33,11,33011,Manchester,2018,152,415247,251.0225,0.00036604719600623244
33,11,33011,Manchester,2019,-245,417025,263.03499999999997,-0.0005874947545111204
33,15,33015,Rockingham County,2005,920,292410,248.275,0.0031462672275229986
33,15,33015,Rockingham County,2006,30,296267,253.1875,0.00010126001208369478
33,15,33015,Rockingham County,2007,466,296543,248.2575,0.0015714415784557382
33,15,33015,Rockingham County,2008,-24,297350,235.35500000000002,-8.071296451992601e-05
33,15,33015,Rockingham County,2009,-42,299276,219.9325,-0.00014033868402411152
33,15,33015,Rockingham County,2010,386,295360,212.5775,0.0013068797399783316
33,15,33015,Rockingham County,2011,1111,296207,206.2375,0.003750755383903824
33,15,33015,Rockingham County,2012,1531,297820,204.755,0.00514068900678262
33,15,33015,Rockingham County,2013,1256,299134,208.20749999999998,0.004198787165618084
33,15,33015,Rockingham County,2014,654,300621,217.0075,0.002175496721785903
33,15,33015,Rockingham County,2015,1671,301777,227.2,0.005537201310901759
33,15,33015,Rockingham County,2016,3680,303251,236.8125,0.012135161961543408
33,15,33015,Rockingham County,2017,1549,306363,250.73250000000002,0.005056093588324961
33,15,33015,Rockingham County,2018,1627,309176,266.485,0.005262374828576603
33,15,33015,Rockingham County,2019,3352,309769,279.335,0.010820966591234113
34,1,34001,Atlantic City,2005,-889,264403,241.2975,-0.00336229165327171
34,1,34001,Atlantic City,2006,-1292,271620,270.565,-0.004756645313305353
34,1,34001,Atlantic City,2007,-1502,270644,271.03000000000003,-0.0055497258391096795
34,1,34001,Atlantic City,2008,-849,270681,253.5625,-0.0031365334101765546
34,1,34001,Atlantic City,2009,-956,271712,231.8925,-0.003518431280179013
34,1,34001,Atlantic City,2010,-1553,274685,220.535,-0.005653748839579882
34,1,34001,Atlantic City,2011,-1338,274338,208.22500000000002,-0.0048771952846488635
34,1,34001,Atlantic City,2012,-1882,275422,199.2375,-0.006833150583468278
34,1,34001,Atlantic City,2013,-2631,275862,198.21,-0.009537377384344346
34,1,34001,Atlantic City,2014,-2198,275209,195.98000000000002,-0.007986657413093321
34,1,34001,Atlantic City,2015,-3499,274219,193.88,-0.012759874406952108
34,1,34001,Atlantic City,2016,-1928,270991,193.3225,-0.00711462742305095
34,1,34001,Atlantic City,2017,-658,269918,189.8775,-0.0024377773990619375
34,1,34001,Atlantic City,2018,-227,265429,197.435,-0.0008552192865135309
34,1,34001,Atlantic City,2019,674,263670,207.825,0.0025562255850115675
34,7,34007,Camden,2005,-1223,507843,197.5475,-0.0024082245890954487
34,7,34007,Camden,2006,-2556,517001,216.91,-0.004943897594008522
34,7,34007,Camden,2007,-2972,513769,220.89000000000001,-0.005784700906438497
34,7,34007,Camden,2008,-2230,517234,210.8,-0.004311394842566421
34,7,34007,Camden,2009,-2746,517879,196.95,-0.005302396891938078
34,7,34007,Camden,2010,-2853,513607,188.9275,-0.005554830833691908
34,7,34007,Camden,2011,-1950,513241,178.095,-0.0037993846945197285
34,7,34007,Camden,2012,-3481,513539,171.225,-0.0067784530483566
34,7,34007,Camden,2013,-3168,512854,171.04,-0.006177196629060122
34,7,34007,Camden,2014,-1315,511038,173.3075,-0.0025731941656002098
34,7,34007,Camden,2015,-2507,510923,176.2675,-0.004906805917917181
34,7,34007,Camden,2016,-3141,510150,179.3,-0.006157012643340194
34,7,34007,Camden,2017,-1226,510719,182.3275,-0.002400537281753763
34,7,34007,Camden,2018,-748,507078,186.20499999999998,-0.0014751182263872619
34,7,34007,Camden,2019,-590,506471,192.875,-0.0011649235592955964
34,9,34009,Ocean City,2005,-461,96630,300.8125,-0.004770775121597848
34,9,34009,Ocean City,2006,-402,97724,330.0575,-0.004113626130735541
34,9,34009,Ocean City,2007,-63,96422,323.69,-0.0006533778598245214
34,9,34009,Ocean City,2008,-137,95838,307.14,-0.0014294956071704335
34,9,34009,Ocean City,2009,284,96092,288.6975,0.002955500978229197
34,9,34009,Ocean City,2010,-291,97253,276.4075,-0.0029921956135029256
34,9,34009,Ocean City,2011,-62,96601,264.8025,-0.0006418153021190257
34,9,34009,Ocean City,2012,192,96304,260.34749999999997,0.001993686658913441
34,9,34009,Ocean City,2013,-110,95897,258.9125,-0.0011470640374568548
34,9,34009,Ocean City,2014,-654,95344,255.4075,-0.006859372377915758
34,9,34009,Ocean City,2015,39,94727,262.7125,0.00041170943870279855
34,9,34009,Ocean City,2016,836,94430,264.9875,0.008853118712273641
34,9,34009,Ocean City,2017,-133,93553,272.745,-0.0014216540356803095
34,9,34009,Ocean City,2018,205,92560,283.635,0.002214779602420052
34,9,34009,Ocean City,2019,1098,92039,301.46500000000003,0.011929725442475472
34,11,34011,Vineland,2005,155,139968,181.8,0.0011073959762231368
34,11,34011,Vineland,2006,-57,154823,207.5275,-0.0003681623531387455
34,11,34011,Vineland,2007,-102,155544,217.60250000000002,-0.0006557629995371085
34,11,34011,Vineland,2008,-317,156830,208.29999999999998,-0.0020212969457374225
34,11,34011,Vineland,2009,-364,157745,191.35750000000002,-0.0023075216330153093
34,11,34011,Vineland,2010,-686,157149,184.0625,-0.004365283902538355
34,11,34011,Vineland,2011,-1053,157095,173.9425,-0.006702950443998854
34,11,34011,Vineland,2012,-701,157785,169.595,-0.004442754380961435
34,11,34011,Vineland,2013,-2400,157332,164.985,-0.015254366562428495
34,11,34011,Vineland,2014,-170,157389,161.9275,-0.0010801263112415734
34,11,34011,Vineland,2015,-1596,155854,164.145,-0.01024035315102596
34,11,34011,Vineland,2016,-1875,153797,166.79,-0.012191395150750664
34,11,34011,Vineland,2017,-966,152538,171.0625,-0.006332848208315305
34,11,34011,Vineland,2018,-1211,150972,172.725,-0.008021354953236361
34,11,34011,Vineland,2019,-473,149527,179.5825,-0.0031633082988356616
34,13,34013,Newark,2005,-10793,769628,226.995,-0.014023658182914343
34,13,34013,Newark,2006,-9290,786147,244.725,-0.011817128348769378
34,13,34013,Newark,2007,-8680,776087,244.84,-0.011184313098918033
34,13,34013,Newark,2008,-4668,770675,231.38,-0.00605702793006131
34,13,34013,Newark,2009,-5448,769644,215.9,-0.007078597377488813
34,13,34013,Newark,2010,-5121,784228,209.295,-0.006529988727767945
34,13,34013,Newark,2011,-6462,785137,202.3,-0.00823041074360271
34,13,34013,Newark,2012,-4601,787744,197.9175,-0.005840729983344843
34,13,34013,Newark,2013,-4680,789565,198.5475,-0.0059273144073002226
34,13,34013,Newark,2014,-4146,795723,203.8675,-0.005210355865043489
34,13,34013,Newark,2015,-4511,797434,209.465,-0.005656894489073704
34,13,34013,Newark,2016,-3919,796914,214.555,-0.004917720105306219
34,13,34013,Newark,2017,-4246,808285,218.47,-0.005253097607898204
34,13,34013,Newark,2018,-3081,799767,224.36,-0.0038523720033459747
34,13,34013,Newark,2019,-7177,798975,231.9,-0.008982759160173973
34,21,34021,Trenton,2005,-1959,345118,212.38,-0.005676319403798121
34,21,34021,Trenton,2006,-1635,367605,228.2075,-0.004447708817888766
34,21,34021,Trenton,2007,-1268,365449,225.85,-0.0034697043910367794
34,21,34021,Trenton,2008,-1045,364883,214.34,-0.0028639317260601344
34,21,34021,Trenton,2009,-1150,366222,200.48250000000002,-0.00314017180835668
34,21,34021,Trenton,2010,-2422,366789,195.7875,-0.006603251460649038
34,21,34021,Trenton,2011,-1352,367063,187.98749999999998,-0.003683291424087963
34,21,34021,Trenton,2012,-2327,368303,181.16750000000002,-0.006318167378489993
34,21,34021,Trenton,2013,-2943,370414,181.6575,-0.00794516405967377
34,21,34021,Trenton,2014,-1721,371537,182.29000000000002,-0.004632109318856534
34,21,34021,Trenton,2015,-2723,371398,186.4,-0.0073317573061782776
34,21,34021,Trenton,2016,-2688,371023,189.57999999999998,-0.0072448338782231825
34,21,34021,Trenton,2017,-1812,374733,190.0125,-0.004835442835298733
34,21,34021,Trenton,2018,-1509,369811,194.8875,-0.004080462722850321
34,21,34021,Trenton,2019,-1607,367430,200.905,-0.0043736221865389325
34,23,34023,New Brunswick,2005,-12673,768696,243.89249999999998,-0.016486361318388543
34,23,34023,New Brunswick,2006,-5676,786971,263.4425,-0.007212463991684573
34,23,34023,New Brunswick,2007,-3474,788629,259.90999999999997,-0.004405113177425634
34,23,34023,New Brunswick,2008,-4244,789102,245.3625,-0.005378265420693396
34,23,34023,New Brunswick,2009,-4451,790738,228.95499999999998,-0.005628918807493759
34,23,34023,New Brunswick,2010,-3802,810986,221.1325,-0.004688120386788428
34,23,34023,New Brunswick,2011,-4530,814217,212.60750000000002,-0.00556362738680229
34,23,34023,New Brunswick,2012,-5147,823041,207.035,-0.006253637425110049
34,23,34023,New Brunswick,2013,-6335,828919,209.1225,-0.007642483764999958
34,23,34023,New Brunswick,2014,-4270,836297,215.2275,-0.0051058415849871515
34,23,34023,New Brunswick,2015,-8238,840900,221.5325,-0.009796646450231894
34,23,34023,New Brunswick,2016,-9989,837073,227.91750000000002,-0.011933248354683523
34,23,34023,New Brunswick,2017,-6916,842798,233.75,-0.008205999539628714
34,23,34023,New Brunswick,2018,-5034,829685,241.65,-0.006067362914841175
34,23,34023,New Brunswick,2019,-4524,825062,250.29,-0.0054832242910229775
35,1,35001,Albuquerque,2005,3353,592570,146.41750000000002,0.005658403226623015
35,1,35001,Albuquerque,2006,1617,615099,169.0975,0.0026288451127379495
35,1,35001,Albuquerque,2007,-470,629292,180.07999999999998,-0.0007468710868722311
35,1,35001,Albuquerque,2008,424,635139,177.0075,0.0006675704058481687
35,1,35001,Albuquerque,2009,767,642527,167.8175,0.0011937241547826005
35,1,35001,Albuquerque,2010,1526,664639,161.345,0.002295983233003179
35,1,35001,Albuquerque,2011,-3193,670968,153.295,-0.0047587962466168286
35,1,35001,Albuquerque,2012,-3747,673460,150.7,-0.005563804828794584
35,1,35001,Albuquerque,2013,-3469,674221,151.6625,-0.005145197197951414
35,1,35001,Albuquerque,2014,-1767,675551,154.01,-0.002615642638379634
35,1,35001,Albuquerque,2015,-2013,676685,156.985,-0.002974796249362702
35,1,35001,Albuquerque,2016,-4584,676953,162.1575,-0.006771518849905385
35,1,35001,Albuquerque,2017,-2001,676773,167.7425,-0.0029566782362771566
35,1,35001,Albuquerque,2018,-571,678701,173.885,-0.0008413130376999591
35,1,35001,Albuquerque,2019,-1729,679121,182.0925,-0.002545938058166365
35,13,35013,Las Cruces,2005,1369,184089,162.1775,0.007436620330383673
35,13,35013,Las Cruces,2006,1471,193888,181.2025,0.007586854266380591
35,13,35013,Las Cruces,2007,590,198791,192.71,0.002967941204581696
35,13,35013,Las Cruces,2008,1935,201603,189.3875,0.00959807145726998
35,13,35013,Las Cruces,2009,1986,206419,183.7175,0.009621207350098585
35,13,35013,Las Cruces,2010,797,210538,175.46,0.0037855399025354093
35,13,35013,Las Cruces,2011,-1357,213598,165.595,-0.006353055740222287
35,13,35013,Las Cruces,2012,-1674,214445,160.575,-0.007806197393271002
35,13,35013,Las Cruces,2013,-1501,213460,158.55,-0.007031762391080296
35,13,35013,Las Cruces,2014,-1137,213676,155.4275,-0.005321140418203261
35,13,35013,Las Cruces,2015,-873,214295,157.725,-0.004073823467649735
35,13,35013,Las Cruces,2016,302,214207,161.5575,0.0014098512186809956
35,13,35013,Las Cruces,2017,139,215579,164.26,0.0006447752332091716
35,13,35013,Las Cruces,2018,193,217522,171.845,0.0008872665753349087
35,13,35013,Las Cruces,2019,820,218195,178.9225,0.0037581062810788514
35,45,35045,Farmington,2005,-635,124994,187.3775,-0.005080243851704882
35,45,35045,Farmington,2006,104,126473,208.73000000000002,0.000822309900136788
35,45,35045,Farmington,2007,-315,122427,218.435,-0.002572961846651474
35,45,35045,Farmington,2008,1195,122500,220.0675,0.009755102040816326
35,45,35045,Farmington,2009,-34,124131,218.18,-0.00027390418187237675
35,45,35045,Farmington,2010,-2235,130145,210.1625,-0.017173153021629722
35,45,35045,Farmington,2011,-609,128200,200.365,-0.004750390015600624
35,45,35045,Farmington,2012,-2130,128529,198.6275,-0.01657213547137222
35,45,35045,Farmington,2013,-2674,126503,201.0525,-0.021137838628332926
35,45,35045,Farmington,2014,-4443,123785,199.9675,-0.035892878781758696
35,45,35045,Farmington,2015,-3979,118737,201.3775,-0.033511036997734486
35,45,35045,Farmington,2016,-1214,115079,204.7275,-0.010549274845975374
35,45,35045,Farmington,2017,-1562,126926,200.9575,-0.012306383246931283
35,45,35045,Farmington,2018,-824,125043,198.7125,-0.0065897331318026595
35,45,35045,Farmington,2019,-430,123958,201.6975,-0.0034689168912050857
35,49,35049,Santa Fe,2005,-4,137758,172.67,-2.9036426196663713e-05
35,49,35049,Santa Fe,2006,232,142407,190.04500000000002,0.0016291333993413246
35,49,35049,Santa Fe,2007,471,142955,199.15,0.0032947431009758316
35,49,35049,Santa Fe,2008,588,143937,194.4275,0.004085120573584277
35,49,35049,Santa Fe,2009,318,147532,183.9125,0.002155464577176477
35,49,35049,Santa Fe,2010,246,144606,172.1425,0.0017011742251358865
35,49,35049,Santa Fe,2011,284,145648,163.8625,0.0019499066241898276
35,49,35049,Santa Fe,2012,263,146375,159.465,0.0017967549103330488
35,49,35049,Santa Fe,2013,351,147423,160.335,0.002380903929508964
35,49,35049,Santa Fe,2014,250,148164,161.5,0.0016873194568181205
35,49,35049,Santa Fe,2015,491,148686,167.45749999999998,0.0033022611409278613
35,49,35049,Santa Fe,2016,1144,148651,175.2825,0.007695878265198351
35,49,35049,Santa Fe,2017,795,148750,181.445,0.005344537815126051
35,49,35049,Santa Fe,2018,845,150056,194.2575,0.005631231007090686
35,49,35049,Santa Fe,2019,1015,150358,208.6675,0.0067505553412522115
36,1,36001,Albany,2005,-822,280570,172.23250000000002,-0.00292975015147735
36,1,36001,Albany,2006,-1418,297556,187.4425,-0.004765489521300193
36,1,36001,Albany,2007,-1782,299307,193.33249999999998,-0.00595375316982229
36,1,36001,Albany,2008,-644,298130,193.0,-0.0021601314862643812
36,1,36001,Albany,2009,-2164,298284,190.4625,-0.007254830966461493
36,1,36001,Albany,2010,-1244,303833,187.995,-0.004094354464459094
36,1,36001,Albany,2011,-758,303565,185.7975,-0.0024969940539917314
36,1,36001,Albany,2012,-1200,305455,184.82,-0.003928565582491693
36,1,36001,Albany,2013,-911,306945,185.2125,-0.0029679584290345177
36,1,36001,Albany,2014,-884,308171,183.89499999999998,-0.0028685372731373166
