county_fips,avg_net_migration_rate,percentile
37035,0.003727165650957666,78.77237851662404
37049,-0.005475602172481604,15.601023017902813
37051,-0.008175771005525589,5.88235294117647
37063,-9.568898548431813e-05,59.07928388746802
37067,0.0032445879547677373,76.72634271099744
37081,0.0021909910862738316,71.86700767263427
37119,0.00489627288813492,82.6086956521739
37127,0.0012284994358932565,66.75191815856778
37129,0.005947835403855409,85.6777493606138
37133,-0.014406866606446404,1.5345268542199488
37147,0.0017547874935476388,70.58823529411765
37183,0.011754950321740905,95.65217391304348
37191,-0.0029858404692414578,33.248081841432224
38015,0.0069735410200497065,89.25831202046037
38017,0.0021355718180602425,71.35549872122762
38035,-0.011250644848435314,2.813299232736573
39003,-0.0050844875534971,18.15856777493606
39023,-0.0016131126707895163,46.03580562659847
39035,-0.007066977476460781,9.207161125319693
39049,-0.0038331367798439073,28.388746803069054
39061,-0.006262056283630191,12.020460358056265
39095,-0.005768022966830684,14.322250639386189
39099,-0.0031732565411955157,31.9693094629156
39113,-0.00436072441704272,24.04092071611253
39139,-0.0023757261037595317,39.64194373401534
39151,-0.001128113878186853,51.406649616368284
39153,-0.002595199481779324,37.34015345268542
40031,-0.007253645059808809,8.695652173913043
40109,-0.0004954695529416208,56.01023017902813
40143,0.0002007983134118965,62.14833759590793
41003,-0.0033602793218553677,31.202046035805626
41017,0.019173761294684493,99.23273657289002
41029,0.006201261965024304,86.18925831202046
41033,0.008692430247722835,92.07161125319693
41039,0.003167542353215818,76.47058823529412
41043,0.008054509223828311,91.56010230179028
41047,0.003477782805013739,77.74936061381074
41051,-0.0005598277653386305,55.754475703324815
42001,0.003245898255014175,76.98209718670077
42003,-0.0034323542685999074,30.179028132992325
42011,-1.1169769625224803e-06,60.35805626598465
42013,-0.000750606383644711,54.21994884910486
42021,-0.0028409686958057647,35.54987212276215
42027,-0.0028948388205282884,34.52685421994885
42037,0.0005075754085628779,63.9386189258312
42043,-0.001839828803734564,43.22250639386189
42049,-0.004284147622576229,25.31969309462916
42055,0.002857846449047032,74.68030690537084
42069,-0.0012555155764170998,49.10485933503836
42071,-0.00018651448593620822,58.31202046035806
42075,0.0031312564897454883,75.70332480818415
42077,0.00034017738499598826,63.171355498721226
42081,-0.0025500711453119453,37.851662404092075
42089,0.0027883296108254674,74.42455242966753
42091,0.0006387569987696531,64.45012787723785
42101,-0.0075518875059291295,7.672634271099745
42133,0.0035961869169445953,78.26086956521739
44007,-0.0061475152443287535,12.787723785166241
45013,0.011490117050515357,95.14066496163683
45019,0.003151178460087369,76.21483375959079
45041,0.00037648491515182824,63.68286445012787
45045,0.00859515717414543,91.81585677749361
45051,0.021855191194367216,99.74424552429667
45079,0.00251656117873651,73.65728900255755
45083,0.00997216073834571,94.37340153452686
45085,-0.004980758363044248,19.18158567774936
46099,0.0017464190438391393,70.33248081841433
46103,0.005538849594941445,84.39897698209718
47011,0.006509292733449948,86.95652173913044
47037,-0.006680907161720399,10.741687979539643
47065,0.003777938321473411,79.28388746803068
47093,0.004959382017247023,83.12020460358056
47113,-0.002130270712774852,41.687979539641944
47125,0.006629497306731475,87.7237851662404
47157,-0.005622797181785851,15.089514066496163
47163,0.004576123909005509,81.58567774936061
47179,0.005065842654822811,83.37595907928389
48027,0.0029261310897626958,74.93606138107417
48029,0.0058267958902599145,85.42199488491049
48037,0.0015568086480192691,69.30946291560103
48041,-0.0014771114778748026,47.05882352941176
48061,-0.0021619798260123346,41.17647058823529
48113,-0.005107626784928904,17.902813299232736
48135,0.005681977004921317,84.91048593350384
48141,-0.0023903973922395905,39.38618925831202
48181,0.009963658286575533,94.11764705882352
48183,-0.0022397441849294005,40.153452685421996
48201,-0.0011947115706345158,49.87212276214834
48215,0.000572960405078476,64.19437340153452
48245,-0.004583166625491983,22.506393861892583
48303,0.0014541285374653765,68.54219948849105
48309,0.002499402473899312,73.1457800511509
48329,0.007909336636485059,91.04859335038363
48355,-0.0016222298150103615,45.78005115089514
48375,-0.008773867226574068,5.3708439897698215
48423,0.005749097478093401,85.16624040920716
48439,0.004941732012114632,82.86445012787725
48441,-0.004324450542653213,24.55242966751918
48451,-0.0018082239105197317,43.73401534526854
48453,0.0074926819526228245,89.769820971867
48469,-0.0007044424073971848,54.73145780051151
48479,-0.002720370603997099,36.57289002557545
48485,-0.007219645420458909,8.951406649616368
49005,-0.006841772360935046,9.718670076726342
49035,-0.002504340779955082,38.107416879795394
49049,0.0014744861977874363,69.0537084398977
49053,0.017285743607303557,98.72122762148338
