statefips,state,state_name,agi_stub,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,total_n1_1,total_n2_1,total_y1_agi_1,total_y2_agi_1,total_n1_2,total_n2_2,total_y1_agi_2,total_y2_agi_2,total_n1_3,total_n2_3,total_y1_agi_3,total_y2_agi_3,total_n1_4,total_n2_4,total_y1_agi_4,total_y2_agi_4,total_n1_5,total_n2_5,total_y1_agi_5,total_y2_agi_5,total_n1_6,total_n2_6,total_y1_agi_6,total_y2_agi_6,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,nonmig_n1_1,nonmig_n2_1,nonmig_y1_agi_1,nonmig_y2_agi_1,nonmig_n1_2,nonmig_n2_2,nonmig_y1_agi_2,nonmig_y2_agi_2,nonmig_n1_3,nonmig_n2_3,nonmig_y1_agi_3,nonmig_y2_agi_3,nonmig_n1_4,nonmig_n2_4,nonmig_y1_agi_4,nonmig_y2_agi_4,nonmig_n1_5,nonmig_n2_5,nonmig_y1_agi_5,nonmig_y2_agi_5,nonmig_n1_6,nonmig_n2_6,nonmig_y1_agi_6,nonmig_y2_agi_6,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,outflow_n1_1,outflow_n2_1,outflow_y1_agi_1,outflow_y2_agi_1,outflow_n1_2,outflow_n2_2,outflow_y1_agi_2,outflow_y2_agi_2,outflow_n1_3,outflow_n2_3,outflow_y1_agi_3,outflow_y2_agi_3,outflow_n1_4,outflow_n2_4,outflow_y1_agi_4,outflow_y2_agi_4,outflow_n1_5,outflow_n2_5,outflow_y1_agi_5,outflow_y2_agi_5,outflow_n1_6,outflow_n2_6,outflow_y1_agi_6,outflow_y2_agi_6,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,inflow_n1_1,inflow_n2_1,inflow_y1_agi_1,inflow_y2_agi_1,inflow_n1_2,inflow_n2_2,inflow_y1_agi_2,inflow_y2_agi_2,inflow_n1_3,inflow_n2_3,inflow_y1_agi_3,inflow_y2_agi_3,inflow_n1_4,inflow_n2_4,inflow_y1_agi_4,inflow_y2_agi_4,inflow_n1_5,inflow_n2_5,inflow_y1_agi_5,inflow_y2_agi_5,inflow_n1_6,inflow_n2_6,inflow_y1_agi_6,inflow_y2_agi_6,samest_n1_0,samest_n2_0,samest_y1_agi_0,samest_y2_agi_0,samest_n1_1,samest_n2_1,samest_y1_agi_1,samest_y2_agi_1,samest_n1_2,samest_n2_2,samest_y1_agi_2,samest_y2_agi_2,samest_n1_3,samest_n2_3,samest_y1_agi_3,samest_y2_agi_3,samest_n1_4,samest_n2_4,samest_y1_agi_4,samest_y2_agi_4,samest_n1_5,samest_n2_5,samest_y1_agi_5,samest_y2_agi_5,samest_n1_6,samest_n2_6,samest_y1_agi_6,samest_y2_agi_6
11,DC,DISTRICT OF COLUMBIA,3,68099,109259,2376335,2528257,11165,15060,307958,408191,22022,32011,735236,837018,10023,21785,369524,369215,9116,17566,339459,333411,7922,12695,312400,291213,7851,10142,311754,289207,59860,98428,2120928,2222829,8553,12044,240278,312730,17991,26932,610068,685605,9223,20279,339137,339561,8734,16900,324998,319606,7713,12377,303628,283712,7646,9896,302816,281613,7348,10396,260469,276611,1960,2417,59283,72163,3454,4570,123528,132115,899,1804,34947,33691,475,829,18179,17751,273,423,10981,10169,287,353,13550,10719,8239,10831,255406,305427,2612,3016,67680,95461,4031,5079,125167,151412,800,1506,30387,29653,382,666,14461,13804,209,318,8771,7501,205,246,8938,7594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,DC,DISTRICT OF COLUMBIA,4,46129,64394,2638194,2830634,3913,4563,173974,233184,18591,21868,993811,1141451,7224,12490,432786,448025,5622,10066,350777,344668,5163,7904,329235,317335,5616,7503,357608,345968,41146,58145,2379218,2527007,2971,3516,134513,176561,15660,18436,844208,962530,6625,11495,396777,411091,5369,9631,335171,329299,5031,7722,320718,309219,5490,7345,347830,338305,5351,7007,306131,327289,828,963,38330,49850,3025,3650,165467,185116,788,1322,48206,48709,320,540,26994,19640,184,284,11559,11385,206,248,15573,12586,4983,6249,258975,303627,942,1047,39461,56622,2931,3432,149603,178920,599,995,36009,36934,253,435,15606,15369,132,182,8517,8116,126,158,9777,7663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,DC,DISTRICT OF COLUMBIA,5,27777,39362,2273220,2399871,806,972,51346,68499,9943,12104,744388,853473,6100,9513,513166,530787,4018,6722,341842,348713,3365,5020,301972,291415,3545,5031,320504,306982,25337,36073,2091659,2190542,599,742,38687,50920,8576,10418,648080,736520,5584,8684,471482,486151,3835,6406,326033,332919,3283,4908,295019,284332,3460,4915,312356,299698,2864,4106,230385,246985,175,204,11707,14703,1549,2029,115762,132945,679,1164,56723,59154,227,388,22400,19754,119,177,12351,10426,115,144,11440,10001,2440,3289,181560,209329,207,230,12659,17578,1367,1686,96308,116953,516,829,41684,44636,183,316,15808,15793,82,112,6952,7082,85,116,8147,7283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,DC,DISTRICT OF COLUMBIA,6,39873,69085,5198527,5509303,440,637,42258,57823,10242,15806,1148683,1398548,10565,20097,1387261,1465630,7050,13579,971157,975108,5619,9632,786173,783012,5957,9334,862992,829179,36982,64379,4855961,5114544,306,459,28771,40190,8990,13999,1017617,1229702,9821,18803,1296484,1364247,6645,12758,915552,919170,5421,9257,759177,754671,5799,9103,838356,806562,3953,7035,486812,545406,95,125,9976,12492,1677,2825,188134,230255,1164,2260,146894,160267,472,935,63198,65429,304,528,43778,43333,241,362,34830,33629,2891,4706,342566,394759,134,178,13487,17632,1252,1807,131065,168846,744,1294,90776,101383,405,821,55604,55938,198,375,26995,28341,158,231,24635,22616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,DC,DISTRICT OF COLUMBIA,7,22031,53041,12034438,11173089,74,134,35826,34091,3101,6103,757123,958685,5785,16200,2122894,2280282,4764,13482,2504062,2664246,4060,9205,3632895,2720116,4247,7917,2981635,2515666,20932,50710,11607078,10708277,58,103,24508,26159,2831,5610,699861,875538,5520,15610,2030028,2180798,4527,12892,2395639,2536929,3870,8790,3525320,2623968,4126,7705,2931719,2464883,1679,3878,704711,805614,22,42,6704,9624,447,897,103013,145706,541,1425,165102,188855,270,729,128095,178972,210,440,210193,181485,189,345,91601,100970,1099,2331,427360,464811,16,31,11318,7932,270,493,57261,83146,265,590,92865,99483,237,590,108423,127317,190,415,107574,96148,121,212,49916,50782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,FL,FLORIDA,0,7458547,15149223,507543116,498008585,1074211,1964526,24852030,27951999,1153835,2312355,42467665,46897355,1174610,3085919,73417950,76968513,1352341,3133652,109100192,108668888,1202395,2226117,114314016,107774788,1501155,2426654,143391260,129747040,6891308,14091346,471012590,461516249,960701,1786297,22510623,25235893,1013484,2050080,37413256,41286214,1081776,2860702,67864803,71140337,1274290,2974312,102641100,102158581,1135007,2111054,105816860,99919075,1426050,2308901,134765947,121776147,234847,428026,12749673,12285967,50489,78058,1170474,1250262,60132,110830,2181536,2387554,35953,88367,2052518,2086130,27996,57015,2083576,1953686,21572,36133,1837819,1780541,38705,57623,3423748,2827792,287557,542409,23540416,23262706,47716,72890,1028769,1178434,65064,123701,2549985,2765030,44631,113235,3142146,3251420,39445,82722,4015487,4096734,40577,69934,6281339,5828339,50124,79927,6522687,6142747,279682,515468,12990109,13229629,65794,105339,1312637,1537671,75287,138574,2504423,2846110,48203,111982,2410999,2576755,38606,76618,2443604,2413571,26811,45129,2215817,2027373,24981,37826,2102626,1828145
12,FL,FLORIDA,1,758194,1115227,9014903,4577715,186968,260578,1835181,1213955,112855,174349,1308930,720438,77679,137406,1000826,500812,96604,151357,1179466,592266,99028,138069,1321268,559680,185060,253468,2369230,990561,679762,1002867,7919921,4103765,162116,227623,1569085,1055929,94896,147018,1078399,608865,68226,121137,858067,441875,87743,138123,1036551,539210,91738,128482,1188185,519028,175043,240484,2189632,938854,38213,54578,558425,229093,11533,15379,129207,72664,8868,13424,120644,54096,4573,7897,75058,28345,4139,6129,67933,24906,3322,4417,62599,18791,5778,7332,102982,30288,39106,56047,593593,231005,10991,14414,122206,69207,8792,13509,118497,53766,4726,8217,77341,28748,4531,6840,82601,26526,4003,5246,78775,22099,6063,7821,114170,30657,39326,56313,501388,242944,13861,18541,143888,88818,9167,13822,112033,57805,4727,8052,65418,30188,4330,6394,60313,26529,3287,4341,54307,18552,3954,5163,65426,21049
12,FL,FLORIDA,2,2014010,3831427,37726445,34885080,534391,964463,8335888,9133781,374644,764289,6571756,6560680,276975,681528,5302877,4849832,273856,562828,5437743,4829730,222348,370452,4893157,3908528,331796,487867,7185020,5602527,1845681,3530815,34470477,32014654,480044,878354,7496780,8215377,330063,679064,5746378,5788707,253047,626204,4811977,4440929,256215,529920,5044951,4528010,209701,350984,4561429,3692957,316611,466289,6808960,5348672,73808,128053,1424995,1246727,24000,37404,367926,407676,18975,35048,353644,323002,9643,22256,202948,161729,7221,13332,163167,121095,5029,7683,122681,84316,8940,12330,214626,148905,76927,133904,1596279,1307229,22534,34192,356742,381379,19880,37344,385230,342744,10521,24241,227528,178268,8163,14878,200289,138630,6594,9939,191228,111871,9235,13310,235260,154335,91402,166708,1659688,1563196,31813,51917,482366,537024,24701,47881,440148,429228,13407,31083,263371,230634,9478,18030,192503,163090,6053,9529,140500,103699,5950,8268,140799,99518
12,FL,FLORIDA,3,2004090,3873111,70529655,71841453,269977,535579,7527175,9085014,398954,746199,12788750,14174891,347486,824793,12256136,12608510,367928,753949,13506958,13383529,305009,514938,11888811,11141583,314736,497653,12561823,11447922,1857903,3609479,65436137,66628782,242860,490454,6820934,8174295,352749,663618,11304855,12525157,322273,767930,11342776,11691358,348569,718057,12732463,12681566,290646,492696,11266014,10614700,300806,476724,11969093,10941703,56785,101248,1954532,2028611,11346,18468,290966,384184,18127,32630,588293,652996,8533,19750,316701,310926,6212,11477,238134,224784,4592,7213,187459,167184,7975,11710,332977,288535,67009,123223,2452465,2396443,11115,18492,284886,369539,20178,38089,665853,721000,10700,25502,404712,391826,8529,15958,348141,310063,7645,11781,363646,282501,8842,13401,385224,321512,79178,140409,2641053,2816226,16002,26633,421353,541179,26027,44492,818040,928733,14513,31361,508647,525326,10830,19934,426353,391899,6718,10461,259150,244381,5088,7528,207506,184707
12,FL,FLORIDA,4,1012757,2136795,60672438,62165520,48344,109323,2371286,2888305,141839,307005,7591720,8614214,180504,484491,10559402,11064147,214607,493661,13075706,13196531,200726,373804,12711740,12382210,226737,368511,14362581,14020110,946152,2005363,56694954,58088966,43715,100947,2167399,2613015,124671,273145,6695369,7571564,167098,450772,9768407,10244195,203585,471277,12377155,12519434,191032,357264,12055129,11782911,216051,351958,13631493,13357845,26590,52182,1548387,1626884,2240,3849,95798,134152,7574,15036,390409,460539,4886,12765,293391,299189,3432,7236,210828,210730,2852,4914,196008,176730,5606,8382,361950,345542,35109,69479,2188622,2158311,1957,3455,84765,117007,8401,16944,444687,512543,6580,17414,397106,403794,5297,10887,347945,326425,5827,9800,410452,361351,7047,10979,503665,437187,31496,61953,1788860,1918243,2672,4921,119121,158282,8767,16916,451663,530105,6826,16305,393888,416157,5725,11497,350606,350672,3867,6740,246158,237948,3639,5574,227422,225077
12,FL,FLORIDA,5,616129,1457430,51768814,53281277,15701,40728,1135466,1345077,64224,162093,4807920,5512487,111413,343497,9083152,9635371,136013,358980,11503394,11778634,129731,266942,11361818,11227403,159047,285190,13877063,13782302,578286,1373956,48642745,50011549,14381,37909,1050931,1232555,57086,145850,4296176,4900898,103455,320807,8446424,8946983,129299,343483,10943402,11197394,122943,254293,10739230,10639353,151122,271614,13166580,13094364,14907,32949,1212422,1286783,699,1407,45384,59792,3393,7491,241508,290269,3174,9404,258787,275222,2158,5131,184398,186891,1774,3350,156633,153457,3709,6166,325711,321149,22383,48936,1903641,1936871,557,1113,35448,47307,3721,8378,269090,319094,4364,13018,352098,377980,3710,8687,313908,321805,4458,8181,424205,386504,5573,9559,508890,484179,15460,34538,1222427,1332856,763,1706,49086,65213,3417,7865,242653,292495,3594,9672,284630,310408,3004,6810,246083,259434,2330,4468,198381,201545,2352,4017,201592,203759
12,FL,FLORIDA,6,769156,1979349,100369776,103134593,14032,39651,1619635,1859137,52363,135604,5730157,6763853,137222,461105,17113352,18310277,190554,573033,24831732,25717410,174102,392615,23469470,23518626,200883,377341,27605429,26965287,720089,1863665,93840857,96487806,13069,37475,1512990,1733274,46164,121145,5074592,5958756,127511,431103,15907391,17005711,180707,547074,23479314,24369101,163357,370864,21970611,22037228,189281,356004,25895956,25383733,17954,42717,2286609,2413857,497,1123,56757,64829,2742,6224,285154,356242,3883,12141,465197,520049,3351,9189,430894,458234,2745,5765,372379,375290,4736,8275,676224,639210,31918,74439,4368082,4351243,404,854,50341,53322,3442,7942,371497,449741,5720,18129,704458,773950,6042,16171,832409,830868,7578,15221,1086931,1049478,8732,16122,1322443,1193883,17149,41245,2160836,2295543,559,1322,56302,72540,2757,6517,284067,355355,3991,11873,501502,530616,3805,9788,520009,517441,3167,6530,411926,431919,2870,5215,387028,387670
12,FL,FLORIDA,7,284211,755884,177461082,168122944,4798,14204,2027397,2426727,8956,22816,3668429,4550790,43331,153099,18102201,19999560,72779,239844,39565190,39170784,71451,169297,48667750,45036753,82896,156624,65430112,56938327,263435,705201,164007495,154180725,4516,13535,1892499,2211445,7855,20240,3217483,3932263,40166,142749,16729758,18369282,68172,226378,37027262,36323864,65590,156471,44036260,40632895,77136,145828,61104230,52710973,6590,16299,3764300,3454009,174,428,184433,126961,453,977,201883,250406,1261,4154,440433,490667,1483,4521,788218,727043,1258,2791,740057,804768,1961,3428,1409275,1054160,15105,36381,10437732,10881601,158,370,94378,140670,650,1495,295129,366139,2020,6714,978901,1096853,3173,9301,1890191,2142415,4472,9766,3726097,3614531,4632,8735,3453032,3520991,5671,14302,3015854,3060617,124,299,40518,74611,451,1081,155816,252386,1145,3636,393541,533424,1434,4165,647736,704504,1389,3060,905392,789325,1128,2061,872850,706362
13,GA,GEORGIA,0,3461839,7904553,218743264,221580388,457354,1035493,10740855,12064545,631501,1402435,23420318,25655529,669122,1893763,43878785,45494027,673413,1693589,56426874,56895856,534654,1054846,47470267,46559982,495795,824427,36806162,34910446,3134053,7228214,203927098,206179347,381810,895011,9176283,10226195,527535,1191081,19810492,21639140,604806,1728996,40146224,41848760,632322,1604445,53712696,54086482,511027,1013088,45576902,44704024,476553,795593,35504500,33674743,121400,247695,6105101,6294996,28931,53141,646895,730392,37329,75277,1351377,1459095,22717,58245,1325535,1366336,15352,33148,1242388,1275227,9674,16724,989443,958686,7397,11160,549461,505257,127705,261570,6572354,6602201,28464,49201,597327,706772,40183,82284,1494779,1643000,24270,64588,1754421,1553849,15231,33786,1145757,1177827,9851,17198,915799,888742,9706,14513,664269,632008,200081,414769,8243810,8798839,47080,91281,967244,1131578,63783,129070,2115046,2373388,40046,100179,1978139,2091417,25860,55358,1568420,1631545,13776,24560,977566,967215,9536,14321,637392,603694
13,GA,GEORGIA,1,318926,518351,3754218,2010371,79124,121694,776438,518246,65314,111562,763136,432787,41769,81713,529027,280306,40577,69773,506564,257306,36016,54373,474953,209899,56126,79236,704098,311824,274130,447562,3170887,1722340,63409,98672,608768,415688,52427,90185,591735,348818,35293,69504,435330,237495,36117,62662,440021,228725,33460,50810,435225,194676,53424,75729,659806,296936,18645,28733,267573,117257,6136,8871,71691,39263,5393,8724,78170,34624,2680,4856,43832,17355,2069,3157,32583,12839,1301,1762,23232,7547,1066,1363,18062,5627,17714,27718,249847,110798,5894,8478,67370,37823,5101,8379,73660,32254,2571,4903,41058,16362,1749,2782,28471,10876,1072,1457,18525,6212,1327,1719,20761,7269,27082,43071,333484,177232,9821,14544,100299,64734,7786,12998,97741,51714,3905,7306,52638,26448,2711,4329,38071,17705,1484,2106,21203,9010,1375,1788,23530,7618
13,GA,GEORGIA,2,918950,1998641,16883623,15834052,217717,473432,3393390,3723160,212988,485983,3654200,3642966,158014,419364,2956989,2733911,127074,283679,2506933,2237459,92047,167518,1992591,1617815,111110,168665,2379518,1878738,811336,1777686,14936033,14006924,182784,408390,2857069,3129452,178502,411759,3037909,3057284,140036,374171,2607713,2429467,116750,262417,2295466,2061417,86833,158727,1870326,1528694,106431,162222,2267548,1800607,38593,75710,738165,651702,13313,24270,213452,228379,11820,24242,220141,199176,6055,14580,127369,101244,3598,7029,80680,59524,2017,3143,52259,33743,1790,2446,44260,29633,39087,75781,753472,665709,13076,22320,207995,225153,12324,25570,235593,209521,5940,14749,123979,100387,3372,6722,76505,57001,2039,3241,52825,34639,2336,3179,56573,39006,68527,145174,1194116,1161417,21857,42722,328326,368554,22162,48654,380697,376160,12038,30444,225296,204056,6952,14540,134960,119039,3175,5550,69439,54481,2343,3264,55396,39124
13,GA,GEORGIA,3,899562,1987531,31620244,32314093,121407,335245,3393598,4092064,195454,412235,6293189,6966392,181464,468339,6434189,6589172,167851,370162,6217178,6126857,126643,228073,5045359,4656320,106743,173477,4236729,3883284,810603,1806263,28696173,29158689,102196,294355,2895919,3445709,163068,349220,5271152,5810028,164067,426433,5814856,5961677,157414,349423,5830289,5748481,121088,219097,4813943,4453718,102770,167735,4070011,3739073,29791,62002,996959,1058583,6942,14944,180948,231680,11109,22728,359681,399242,5404,13308,202222,197692,3156,6201,121271,114642,1793,2805,73658,65354,1387,2016,59175,49971,32738,66521,1101183,1163921,7272,14265,183359,241639,12335,25307,396752,442682,5769,14316,214563,210356,3307,6504,129213,120738,2073,3270,93156,76281,1982,2859,84138,72223,56221,114747,1822887,1991481,11939,26625,314319,404715,20051,37708,625284,713682,11628,27590,404769,417138,7130,14235,257675,257637,3482,5706,138258,126320,1991,2883,82580,71986
13,GA,GEORGIA,4,481986,1096748,28732049,29613120,23007,58677,1101526,1377200,79093,184237,4272167,4821710,101241,286151,5980334,6214459,108396,260781,6639092,6676192,92600,177850,5868227,5723158,77649,129052,4870701,4800399,445181,1019849,26696096,27368944,19315,51813,943519,1155935,66280,158134,3615662,4043438,92729,264061,5487730,5694280,102815,248987,6297392,6334137,89215,171991,5657605,5514395,74827,124863,4694185,4626755,13715,28857,774699,838551,1558,2860,67653,93959,4768,9743,244266,290218,3096,8311,187894,189667,1982,4234,122240,121851,1257,2152,81888,77458,1054,1557,70755,65396,15262,32376,855824,935083,1443,2443,61426,87268,5418,11286,278590,330075,3504,9768,204754,215545,2060,4363,130220,127214,1376,2357,89629,85048,1461,2159,91203,89930,21543,44523,1180128,1309092,2249,4421,96580,133995,7395,14817,377914,448195,5008,12322,287849,304632,3521,7431,211478,214840,2009,3502,120992,123714,1361,2030,85312,83713
13,GA,GEORGIA,5,302645,765779,25337387,26205630,7140,19028,516700,611709,39122,102354,2963595,3364213,66120,212067,5464931,5731547,73330,200878,6244762,6360477,62813,132436,5474205,5443460,54120,99016,4673191,4694221,283566,720956,23824016,24558901,6096,16869,448524,522762,33488,89688,2560000,2880634,61000,197186,5053196,5287944,70006,192875,5956466,6072763,60713,128436,5290574,5261496,52263,95902,4515254,4533299,7640,17969,613866,659326,504,1005,31990,42868,2144,4892,153987,184248,1997,5861,155910,172396,1353,3273,114066,117390,923,1723,92872,80050,719,1215,65038,62371,8389,19949,669808,724282,418,812,27203,35456,2415,5481,173706,207302,2249,6818,183730,194802,1397,3442,120850,121295,962,1811,83965,83469,948,1585,80352,81955,10690,24874,843562,922446,626,1347,40972,53490,3219,7185,229888,276276,2871,8063,228004,248800,1927,4561,167446,166417,1138,2189,99665,98494,909,1529,77585,78966
13,GA,GEORGIA,6,404091,1126487,52303211,54406705,7072,21282,848000,951054,33956,90767,3780851,4424850,90823,315973,11514991,12216583,112435,354018,14883899,15270520,90984,211278,12126921,12322269,68821,133169,9148546,9221426,381010,1066286,49493962,51298378,6292,19277,767548,848472,28974,78775,3254785,3773393,84103,294694,10689241,11307599,107561,340508,14256477,14604668,87676,204209,11690756,11869144,66404,128823,8835153,8895098,9546,24561,1197074,1294518,370,869,37981,49665,1839,4313,192574,241113,2599,8273,319766,352739,2175,6045,282374,299568,1535,3187,221508,212302,1028,1874,142869,139128,10851,28632,1324311,1466825,285,682,28074,37292,2220,5349,234940,290615,3217,10460,394790,437120,2332,6633,300451,320142,1568,3306,207018,215502,1229,2202,159036,166151,12230,31569,1484937,1641501,495,1323,52377,65289,2762,6643,291126,360841,3503,10819,430960,471862,2542,6877,326970,345709,1740,3763,229146,237622,1188,2144,154356,160175
13,GA,GEORGIA,7,135679,411016,60112529,61196415,1887,6135,711200,791109,5574,15297,1693177,2002607,29691,110156,10998320,11728044,43750,154298,19428443,19967041,33551,83318,16488009,16587058,21226,41812,10793377,10120552,128227,389612,57109928,58065168,1718,5635,654933,708173,4796,13320,1479246,1725542,27578,102947,10058155,10930294,41659,147573,18636581,19036287,32042,79818,15818471,15881898,20434,40319,10462540,9782971,3470,9863,1516763,1675055,108,322,43176,44576,256,635,102555,110472,886,3056,288538,335239,1019,3209,489170,549409,848,1952,444023,482230,353,689,149298,153127,3664,10593,1617907,1535578,76,201,21898,42138,370,912,101535,130548,1020,3574,591545,379273,1014,3340,360044,420557,761,1756,370678,387589,423,810,172204,175471,3788,10811,1384693,1595667,93,299,34368,40797,408,1065,112394,146516,1093,3635,348620,418476,1077,3385,431818,510196,748,1744,298859,317570,369,683,158631,162109
15,HI,HAWAII,0,551126,1133601,34419863,35098366,68410,112792,1517959,1795761,100834,202646,3948260,4369903,90284,247562,5866020,6138409,91702,223380,7346602,7422324,91284,173826,7706489,7634595,108612,173395,8034529,7737372,521298,1074505,32876476,33468206,60724,101367,1367705,1606574,90681,182117,3564064,3948415,85126,233322,5529888,5781645,88834,216873,7042617,7114130,89058,170017,7483084,7415751,106875,170809,7889116,7601689,26812,57364,1301601,1385173,6270,9949,139368,159490,9616,21174,359190,403997,4988,14602,303627,323296,2520,5999,211399,209869,1780,3147,162320,154424,1638,2493,125693,134095,26630,53365,1406665,1484615,6971,10387,137205,173980,9118,18621,347760,380485,4630,13045,309437,327931,2528,5788,277573,283240,1945,3359,203599,197243,1438,2165,131089,121733,3198,5731,136720,145544,715,1038,13049,15205,1035,1908,36436,41002,528,1195,26694,28831,340,719,26412,24953,281,450,19805,21601,299,421,14323,13949
15,HI,HAWAII,1,46626,68818,531626,254524,9144,12890,85528,56088,7857,12625,89316,45375,4580,8594,53919,25509,4800,8007,58335,26324,6102,8351,88155,31338,14143,18351,156369,69887,43803,64649,491232,238391,8219,11653,75334,50329,6978,11269,76744,40388,4250,7989,48427,23612,4573,7620,54467,25051,5887,8067,84225,30293,13896,18051,152032,68715,2488,3549,34669,14315,831,1057,9192,5052,727,1091,10103,4283,300,529,4608,1695,189,296,3299,1004,209,281,2846,1089,232,295,4618,1189,2330,3428,35130,13515,732,966,8220,4659,761,1158,11243,4347,274,495,4805,1608,192,327,3481,1080,185,251,3572,914,186,231,3808,904,493,741,5263,2617,193,271,1973,1098,118,198,1328,639,56,110,686,288,35,60,387,192,30,33,358,130,61,69,528,267
15,HI,HAWAII,2,109367,189352,2088780,1950087,30660,46371,476492,555308,22767,41937,422314,414208,13062,31404,265679,235105,11396,22970,235641,204585,11442,18200,254099,203363,20040,28470,434553,337515,101309,176902,1928911,1804213,26906,41358,417858,485003,20401,38035,373946,371989,12270,29657,243444,221304,10943,22123,223366,196857,11079,17705,244246,197133,19710,28024,426050,331923,6312,10433,129065,114147,2730,3898,47901,50600,1909,3400,39664,34866,691,1527,15797,12031,386,761,9842,6602,295,451,8300,5027,301,396,7560,5017,7170,10917,144133,130516,3445,4557,54156,65017,2088,3373,43081,37446,676,1507,19790,11714,381,701,10836,6468,313,422,8867,5322,267,357,7400,4546,888,1533,15735,15357,309,456,4477,5286,278,529,5286,4771,116,240,2444,2086,72,146,1438,1260,50,73,985,907,63,89,1103,1044
15,HI,HAWAII,3,159424,300765,5672076,5800004,23280,40664,638191,783356,41403,79511,1361433,1495754,26835,63622,987825,1001141,23547,46952,895318,875138,22317,36430,888607,832327,22042,33586,900699,812285,149830,281372,5350595,5458193,20679,36256,574245,697954,37184,70473,1220899,1343103,25450,60034,932986,948539,22922,45741,868905,851725,21879,35740,867530,816399,21716,33128,886028,800470,9284,20581,307766,328267,2322,4228,61693,75256,4408,10399,142303,157070,1377,3861,52618,52531,520,1093,22050,19397,355,569,15085,13065,302,431,14014,10945,8626,17760,288229,306820,2417,4140,58951,79030,3839,8415,128387,138839,1236,3271,49146,47114,520,1010,22080,19497,359,559,17985,13030,255,365,11677,9308,968,1633,33251,34990,184,268,4995,6371,380,623,12147,13811,149,317,5692,5487,105,201,4332,3915,79,131,3091,2898,71,93,2992,2505
15,HI,HAWAII,4,88527,191281,5292757,5443719,3860,9088,184409,230608,15790,34511,842595,958253,17366,48130,1023496,1067528,16762,39357,1025187,1035752,16717,31514,1068773,1034484,18032,28681,1148294,1117091,84568,182073,5071636,5202622,3543,8494,172654,211996,14231,30988,762136,863464,16320,44998,962420,1003797,16286,38295,994904,1006355,16411,30981,1047249,1015628,17777,28317,1132271,1101380,3763,9267,207063,229474,284,562,11637,16827,1517,3583,75132,91794,1052,3349,58470,64340,419,969,27115,26062,244,426,17910,15080,247,378,16797,15371,3576,8485,199887,217752,298,566,11016,17488,1417,3242,73342,86145,956,2937,55844,58260,426,965,26872,26373,261,466,18840,16036,218,309,13971,13448,383,723,21233,23344,19,28,738,1122,142,281,7116,8643,90,195,5230,5471,50,97,3410,3023,45,67,2684,2820,37,55,2052,2262
15,HI,HAWAII,5,57544,142803,4824183,4981217,959,2464,64896,81194,7247,18431,540966,622627,11928,38568,966610,1033010,12478,34497,1076665,1083257,12123,25886,1062163,1052323,12809,22957,1112881,1108803,55427,137378,4638357,4798526,897,2351,61390,75516,6608,16903,495166,567947,11253,36364,912766,974926,12137,33631,1029137,1053639,11884,25436,1041178,1031556,12648,22693,1098717,1094940,2093,5830,167726,180753,65,130,4348,5564,578,1491,41416,49473,726,2565,59043,62921,356,953,29391,30970,187,383,18454,16185,181,308,15073,15638,1907,4951,169773,164122,52,98,2641,4352,573,1379,41250,49015,620,2055,49362,53323,308,782,45192,26736,221,419,19499,19190,133,218,11825,11504,210,474,16053,18568,10,15,863,1325,66,149,4550,5663,55,149,4481,4760,33,84,2335,2881,18,31,1485,1577,28,46,2337,2358
15,HI,HAWAII,6,72373,195090,9193822,9638255,455,1195,47539,57940,5306,14482,563559,673183,14022,48751,1698339,1842539,18405,57602,2368466,2475394,17433,40926,2304229,2350736,16752,32134,2211688,2238460,69785,188343,8861893,9284705,428,1135,45320,54508,4864,13411,518228,615727,13244,46249,1607701,1741220,17820,55928,2284246,2388132,16982,40027,2237316,2288272,16447,31593,2169080,2196843,2353,6409,281041,312809,38,74,4595,6189,442,1127,44378,55661,737,2430,85432,95702,529,1571,66260,70851,346,728,45516,48230,261,479,34858,36173,2364,6205,295290,315187,27,60,2218,3432,391,943,39324,49984,728,2362,84932,94660,540,1543,69712,73581,412,825,61804,57421,266,472,37298,36106,224,542,36638,38362,0,0,0,0,51,128,6007,7471,50,140,5705,6658,45,131,14507,13679,39,74,5109,5042,39,69,5309,5510
